Date	Open	High	Low	Close*	Adj Close**	Volume
12-Apr-19	"26,357.79"	"26,436.68"	"26,309.72"	"26,412.30"	"26,412.30"	"3,699,100"
11-Apr-19	"26,188.21"	"26,229.88"	"26,062.59"	"26,143.05"	"26,143.05"	"2,116,800"
10-Apr-19	"26,173.71"	"26,209.49"	"26,101.24"	"26,157.16"	"26,157.16"	"2,031,300"
9-Apr-19	"26,243.54"	"26,246.34"	"26,103.14"	"26,150.58"	"26,150.58"	"2,444,100"
8-Apr-19	"26,312.67"	"26,344.65"	"26,246.03"	"26,341.02"	"26,341.02"	"2,293,800"
5-Apr-19	"26,427.56"	"26,487.57"	"26,370.82"	"26,424.99"	"26,424.99"	"2,295,500"
4-Apr-19	"26,213.42"	"26,398.90"	"26,212.78"	"26,384.63"	"26,384.63"	"2,330,400"
3-Apr-19	"26,238.03"	"26,282.17"	"26,138.47"	"26,218.13"	"26,218.13"	"2,719,800"
2-Apr-19	"26,213.55"	"26,221.24"	"26,122.31"	"26,179.13"	"26,179.13"	"2,509,400"
1-Apr-19	"26,075.10"	"26,280.90"	"26,071.69"	"26,258.42"	"26,258.42"	"2,955,700"
29-Mar-19	"25,827.31"	"25,949.32"	"25,771.67"	"25,928.68"	"25,928.68"	"3,006,200"
28-Mar-19	"25,693.32"	"25,743.41"	"25,576.69"	"25,717.46"	"25,717.46"	"2,371,700"
27-Mar-19	"25,676.34"	"25,758.17"	"25,425.27"	"25,625.59"	"25,625.59"	"2,703,400"
26-Mar-19	"25,649.56"	"25,796.29"	"25,544.78"	"25,657.73"	"25,657.73"	"3,051,100"
25-Mar-19	"25,490.72"	"25,603.27"	"25,372.26"	"25,516.83"	"25,516.83"	"3,031,200"
22-Mar-19	"25,844.65"	"25,877.01"	"25,501.45"	"25,502.32"	"25,502.32"	"3,865,100"
21-Mar-19	"25,688.44"	"26,009.90"	"25,657.78"	"25,962.51"	"25,962.51"	"3,352,500"
20-Mar-19	"25,867.79"	"25,929.52"	"25,670.63"	"25,745.67"	"25,745.67"	"3,219,800"
19-Mar-19	"25,987.87"	"26,109.68"	"25,814.92"	"25,887.38"	"25,887.38"	"3,422,500"
18-Mar-19	"25,801.88"	"25,924.77"	"25,785.66"	"25,914.10"	"25,914.10"	"3,031,700"
15-Mar-19	"25,720.96"	"25,927.91"	"25,649.70"	"25,848.87"	"25,848.87"	"6,169,100"
14-Mar-19	"25,692.31"	"25,752.84"	"25,621.31"	"25,709.94"	"25,709.94"	"3,027,900"
13-Mar-19	"25,637.23"	"25,776.49"	"25,571.31"	"25,702.89"	"25,702.89"	"3,314,100"
12-Mar-19	"25,600.30"	"25,675.44"	"25,522.17"	"25,554.66"	"25,554.66"	"3,177,300"
11-Mar-19	"25,208.00"	"25,661.63"	"25,208.00"	"25,650.88"	"25,650.88"	"3,097,900"
8-Mar-19	"25,347.38"	"25,466.14"	"25,252.46"	"25,450.24"	"25,450.24"	"2,705,000"
7-Mar-19	"25,645.45"	"25,645.45"	"25,352.55"	"25,473.23"	"25,473.23"	"2,891,400"
6-Mar-19	"25,818.76"	"25,837.61"	"25,633.71"	"25,673.46"	"25,673.46"	"2,562,500"
5-Mar-19	"25,829.07"	"25,877.15"	"25,725.63"	"25,806.63"	"25,806.63"	"2,522,600"
4-Mar-19	"26,122.19"	"26,155.98"	"25,611.55"	"25,819.65"	"25,819.65"	"2,955,100"
1-Mar-19	"26,019.67"	"26,143.92"	"25,914.37"	"26,026.32"	"26,026.32"	"2,898,900"
28-Feb-19	"25,984.28"	"26,029.21"	"25,896.56"	"25,916.00"	"25,916.00"	"3,385,200"
27-Feb-19	"25,995.60"	"26,039.68"	"25,877.24"	"25,985.16"	"25,985.16"	"2,553,800"
26-Feb-19	"26,051.61"	"26,155.29"	"25,966.01"	"26,057.98"	"26,057.98"	"2,578,500"
25-Feb-19	"26,126.15"	"26,241.42"	"26,080.66"	"26,091.95"	"26,091.95"	"2,816,000"
22-Feb-19	"25,906.27"	"26,052.90"	"25,906.27"	"26,031.81"	"26,031.81"	"2,797,600"
21-Feb-19	"25,922.41"	"25,938.88"	"25,762.21"	"25,850.63"	"25,850.63"	"2,557,100"
20-Feb-19	"25,872.26"	"25,986.20"	"25,846.48"	"25,954.44"	"25,954.44"	"2,878,800"
19-Feb-19	"25,849.85"	"25,961.44"	"25,820.01"	"25,891.32"	"25,891.32"	"2,806,200"
15-Feb-19	"25,564.63"	"25,883.72"	"25,564.63"	"25,883.25"	"25,883.25"	"3,285,300"
14-Feb-19	"25,460.65"	"25,558.90"	"25,308.09"	"25,439.39"	"25,439.39"	"3,130,100"
13-Feb-19	"25,480.86"	"25,625.95"	"25,480.86"	"25,543.27"	"25,543.27"	"2,633,300"
12-Feb-19	"25,152.03"	"25,458.98"	"25,152.03"	"25,425.76"	"25,425.76"	"2,781,100"
11-Feb-19	"25,142.81"	"25,196.75"	"25,009.10"	"25,053.11"	"25,053.11"	"2,417,000"
8-Feb-19	"25,042.36"	"25,106.39"	"24,883.04"	"25,106.33"	"25,106.33"	"2,482,100"
7-Feb-19	"25,265.81"	"25,314.26"	"25,000.52"	"25,169.53"	"25,169.53"	"2,954,600"
6-Feb-19	"25,371.57"	"25,439.04"	"25,312.06"	"25,390.30"	"25,390.30"	"2,475,900"
5-Feb-19	"25,287.93"	"25,427.32"	"25,287.65"	"25,411.52"	"25,411.52"	"3,106,500"
4-Feb-19	"25,062.12"	"25,239.91"	"24,977.67"	"25,239.37"	"25,239.37"	"2,985,400"
1-Feb-19	"25,025.31"	"25,193.15"	"24,982.49"	"25,063.89"	"25,063.89"	"3,720,900"
31-Jan-19	"24,954.48"	"25,049.62"	"24,842.09"	"24,999.67"	"24,999.67"	"5,073,500"
30-Jan-19	"24,826.52"	"25,109.62"	"24,790.90"	"25,014.86"	"25,014.86"	"3,973,300"
29-Jan-19	"24,519.62"	"24,674.87"	"24,504.04"	"24,579.96"	"24,579.96"	"3,308,700"
28-Jan-19	"24,596.98"	"24,596.98"	"24,323.94"	"24,528.22"	"24,528.22"	"3,471,700"
25-Jan-19	"24,687.21"	"24,860.15"	"24,676.75"	"24,737.20"	"24,737.20"	"3,768,900"
24-Jan-19	"24,579.96"	"24,626.30"	"24,422.73"	"24,553.24"	"24,553.24"	"3,201,700"
23-Jan-19	"24,577.25"	"24,700.98"	"24,307.17"	"24,575.62"	"24,575.62"	"3,186,000"
22-Jan-19	"24,607.76"	"24,607.76"	"24,244.31"	"24,404.48"	"24,404.48"	"3,384,800"
18-Jan-19	"24,534.19"	"24,750.22"	"24,459.03"	"24,706.35"	"24,706.35"	"3,729,700"
17-Jan-19	"24,147.09"	"24,474.46"	"24,088.90"	"24,370.10"	"24,370.10"	"2,885,900"
16-Jan-19	"24,139.91"	"24,288.61"	"24,119.72"	"24,207.16"	"24,207.16"	"3,028,300"
15-Jan-19	"23,914.11"	"24,099.14"	"23,887.93"	"24,065.59"	"24,065.59"	"2,915,700"
14-Jan-19	"23,880.53"	"23,964.90"	"23,765.24"	"23,909.84"	"23,909.84"	"2,775,600"
11-Jan-19	"23,940.01"	"23,996.32"	"23,798.16"	"23,995.95"	"23,995.95"	"2,626,500"
10-Jan-19	"23,811.11"	"24,014.78"	"23,703.25"	"24,001.92"	"24,001.92"	"3,381,500"
9-Jan-19	"23,844.27"	"24,084.71"	"23,703.16"	"23,879.12"	"23,879.12"	"3,245,700"
8-Jan-19	"23,680.32"	"23,864.65"	"23,581.45"	"23,787.45"	"23,787.45"	"3,174,200"
7-Jan-19	"23,474.26"	"23,687.74"	"23,301.59"	"23,531.35"	"23,531.35"	"3,342,000"
4-Jan-19	"22,894.92"	"23,518.64"	"22,894.92"	"23,433.16"	"23,433.16"	"3,960,200"
3-Jan-19	"23,176.39"	"23,176.39"	"22,638.41"	"22,686.22"	"22,686.22"	"4,242,400"
2-Jan-19	"23,058.61"	"23,413.47"	"22,928.59"	"23,346.24"	"23,346.24"	"3,215,700"
31-Dec-18	"23,153.94"	"23,333.18"	"23,118.30"	"23,327.46"	"23,327.46"	"2,888,300"
28-Dec-18	"23,213.61"	"23,381.88"	"22,981.33"	"23,062.40"	"23,062.40"	"3,365,100"
27-Dec-18	"22,629.06"	"23,138.89"	"22,267.42"	"23,138.82"	"23,138.82"	"4,079,400"
26-Dec-18	"21,857.73"	"22,878.92"	"21,712.53"	"22,878.45"	"22,878.45"	"4,330,800"
24-Dec-18	"22,317.28"	"22,339.87"	"21,792.20"	"21,792.20"	"21,792.20"	"3,084,200"
21-Dec-18	"22,871.74"	"23,254.59"	"22,396.34"	"22,445.37"	"22,445.37"	"9,005,100"
20-Dec-18	"23,224.12"	"23,282.20"	"22,644.31"	"22,859.60"	"22,859.60"	"5,767,000"
19-Dec-18	"23,693.33"	"24,057.34"	"23,162.64"	"23,323.66"	"23,323.66"	"5,035,500"
18-Dec-18	"23,769.13"	"23,927.77"	"23,516.02"	"23,675.64"	"23,675.64"	"4,080,700"
17-Dec-18	"23,986.83"	"24,088.08"	"23,456.88"	"23,592.98"	"23,592.98"	"4,667,400"
14-Dec-18	"24,408.04"	"24,431.14"	"24,033.79"	"24,100.51"	"24,100.51"	"4,169,400"
13-Dec-18	"24,575.86"	"24,740.96"	"24,473.29"	"24,597.38"	"24,597.38"	"2,999,700"
12-Dec-18	"24,509.09"	"24,828.29"	"24,509.09"	"24,527.27"	"24,527.27"	"3,443,300"
11-Dec-18	"24,719.91"	"24,791.26"	"24,221.06"	"24,370.24"	"24,370.24"	"3,429,600"
10-Dec-18	"24,360.95"	"24,500.81"	"23,881.37"	"24,423.26"	"24,423.26"	"3,896,900"
7-Dec-18	"24,918.82"	"25,095.62"	"24,284.78"	"24,388.95"	"24,388.95"	"3,982,300"
6-Dec-18	"24,737.42"	"24,951.01"	"24,242.22"	"24,947.67"	"24,947.67"	"4,716,900"
4-Dec-18	"25,752.56"	"25,773.12"	"25,008.11"	"25,027.07"	"25,027.07"	"4,189,000"
3-Dec-18	"25,779.57"	"25,980.21"	"25,670.51"	"25,826.43"	"25,826.43"	"3,884,800"
30-Nov-18	"25,307.14"	"25,549.71"	"25,250.97"	"25,538.46"	"25,538.46"	"4,822,500"
29-Nov-18	"25,343.65"	"25,479.04"	"25,202.79"	"25,338.84"	"25,338.84"	"3,051,100"
28-Nov-18	"24,832.84"	"25,368.93"	"24,832.84"	"25,366.43"	"25,366.43"	"3,621,600"
27-Nov-18	"24,557.02"	"24,750.73"	"24,416.03"	"24,748.73"	"24,748.73"	"3,082,500"
26-Nov-18	"24,364.13"	"24,673.29"	"24,364.13"	"24,640.24"	"24,640.24"	"3,062,800"
23-Nov-18	"24,336.40"	"24,408.80"	"24,268.74"	"24,285.95"	"24,285.95"	"1,559,400"
21-Nov-18	"24,541.65"	"24,669.79"	"24,463.28"	"24,464.69"	"24,464.69"	"2,893,700"
20-Nov-18	"24,618.68"	"24,707.26"	"24,368.98"	"24,465.64"	"24,465.64"	"4,459,200"
19-Nov-18	"25,392.61"	"25,392.61"	"24,900.98"	"25,017.44"	"25,017.44"	"3,580,900"
16-Nov-18	"25,242.35"	"25,510.23"	"25,147.80"	"25,413.22"	"25,413.22"	"3,544,600"
15-Nov-18	"25,061.48"	"25,354.56"	"24,787.79"	"25,289.27"	"25,289.27"	"3,927,500"
14-Nov-18	"25,388.08"	"25,501.29"	"24,935.82"	"25,080.50"	"25,080.50"	"3,842,400"
13-Nov-18	"25,321.21"	"25,511.03"	"25,193.78"	"25,286.49"	"25,286.49"	"3,396,900"
12-Nov-18	"25,959.33"	"25,966.71"	"25,340.51"	"25,387.18"	"25,387.18"	"3,469,100"
9-Nov-18	"26,149.11"	"26,161.49"	"25,882.91"	"25,989.30"	"25,989.30"	"3,244,500"
8-Nov-18	"26,139.59"	"26,277.82"	"26,081.90"	"26,191.22"	"26,191.22"	"2,956,500"
7-Nov-18	"25,788.46"	"26,200.14"	"25,765.88"	"26,180.30"	"26,180.30"	"3,617,800"
6-Nov-18	"25,452.83"	"25,651.86"	"25,444.90"	"25,635.01"	"25,635.01"	"2,654,500"
5-Nov-18	"25,261.47"	"25,507.35"	"25,261.47"	"25,461.70"	"25,461.70"	"3,347,400"
2-Nov-18	"25,443.60"	"25,578.98"	"25,078.72"	"25,270.83"	"25,270.83"	"4,294,800"
1-Nov-18	"25,142.08"	"25,396.47"	"25,108.11"	"25,380.74"	"25,380.74"	"3,839,700"
31-Oct-18	"25,008.82"	"25,336.55"	"25,008.82"	"25,115.76"	"25,115.76"	"4,489,300"
30-Oct-18	"24,482.04"	"24,906.68"	"24,415.69"	"24,874.64"	"24,874.64"	"4,700,500"
29-Oct-18	"24,818.98"	"25,040.58"	"24,122.23"	"24,442.92"	"24,442.92"	"4,438,500"
26-Oct-18	"24,770.25"	"24,916.16"	"24,445.19"	"24,688.31"	"24,688.31"	"5,053,100"
25-Oct-18	"24,736.54"	"25,104.29"	"24,645.56"	"24,984.55"	"24,984.55"	"4,396,700"
24-Oct-18	"25,172.88"	"25,306.23"	"24,533.19"	"24,583.42"	"24,583.42"	"4,964,000"
23-Oct-18	"25,038.46"	"25,307.70"	"24,768.79"	"25,191.43"	"25,191.43"	"4,364,300"
22-Oct-18	"25,492.14"	"25,561.34"	"25,236.05"	"25,317.41"	"25,317.41"	"3,149,400"
19-Oct-18	"25,421.09"	"25,608.71"	"25,350.02"	"25,444.34"	"25,444.34"	"3,508,100"
18-Oct-18	"25,645.56"	"25,691.46"	"25,236.01"	"25,379.45"	"25,379.45"	"3,280,200"
17-Oct-18	"25,705.87"	"25,810.09"	"25,479.16"	"25,706.68"	"25,706.68"	"2,982,100"
16-Oct-18	"25,351.53"	"25,817.68"	"25,351.53"	"25,798.42"	"25,798.42"	"3,058,000"
15-Oct-18	"25,332.46"	"25,482.42"	"25,243.88"	"25,250.55"	"25,250.55"	"2,873,200"
12-Oct-18	"25,407.63"	"25,467.55"	"25,000.83"	"25,339.99"	"25,339.99"	"3,975,100"
11-Oct-18	"25,518.39"	"25,683.64"	"24,899.77"	"25,052.83"	"25,052.83"	"5,228,800"
10-Oct-18	"26,441.73"	"26,487.87"	"25,567.10"	"25,598.74"	"25,598.74"	"4,382,000"
9-Oct-18	"26,469.19"	"26,539.94"	"26,324.16"	"26,430.57"	"26,430.57"	"2,825,600"
8-Oct-18	"26,399.45"	"26,529.35"	"26,223.09"	"26,486.78"	"26,486.78"	"2,730,200"
5-Oct-18	"26,632.77"	"26,676.16"	"26,301.81"	"26,447.05"	"26,447.05"	"2,671,000"
4-Oct-18	"26,784.08"	"26,793.82"	"26,471.61"	"26,627.48"	"26,627.48"	"2,896,000"
3-Oct-18	"26,833.47"	"26,951.81"	"26,789.08"	"26,828.39"	"26,828.39"	"2,801,300"
2-Oct-18	"26,648.91"	"26,824.78"	"26,627.66"	"26,773.94"	"26,773.94"	"2,582,900"
1-Oct-18	"26,598.36"	"26,737.98"	"26,596.05"	"26,651.21"	"26,651.21"	"2,383,200"
28-Sep-18	"26,407.66"	"26,515.76"	"26,383.57"	"26,458.31"	"26,458.31"	"2,640,300"
27-Sep-18	"26,418.27"	"26,557.01"	"26,379.95"	"26,439.93"	"26,439.93"	"2,263,500"
26-Sep-18	"26,536.86"	"26,606.09"	"26,349.34"	"26,385.28"	"26,385.28"	"2,626,200"
25-Sep-18	"26,601.58"	"26,634.85"	"26,475.58"	"26,492.21"	"26,492.21"	"2,341,100"
24-Sep-18	"26,705.25"	"26,709.94"	"26,548.68"	"26,562.05"	"26,562.05"	"2,548,500"
21-Sep-18	"26,726.25"	"26,769.16"	"26,680.37"	"26,743.50"	"26,743.50"	"6,576,200"
20-Sep-18	"26,519.39"	"26,697.49"	"26,519.39"	"26,656.98"	"26,656.98"	"2,604,800"
19-Sep-18	"26,287.84"	"26,464.41"	"26,280.76"	"26,405.76"	"26,405.76"	"2,513,300"
18-Sep-18	"26,076.21"	"26,317.34"	"26,076.21"	"26,246.96"	"26,246.96"	"2,430,000"
17-Sep-18	"26,151.66"	"26,184.47"	"26,030.35"	"26,062.12"	"26,062.12"	"2,302,300"
14-Sep-18	"26,169.56"	"26,211.11"	"26,068.29"	"26,154.67"	"26,154.67"	"2,286,400"
13-Sep-18	"26,083.94"	"26,191.64"	"26,067.08"	"26,145.99"	"26,145.99"	"2,608,000"
12-Sep-18	"25,989.07"	"26,145.72"	"25,929.43"	"25,998.92"	"25,998.92"	"2,827,700"
11-Sep-18	"25,841.14"	"26,019.92"	"25,754.32"	"25,971.06"	"25,971.06"	"2,659,600"
10-Sep-18	"25,991.91"	"26,039.96"	"25,854.13"	"25,857.07"	"25,857.07"	"2,521,700"
7-Sep-18	"25,951.02"	"26,002.99"	"25,818.39"	"25,916.54"	"25,916.54"	"2,813,500"
6-Sep-18	"25,973.02"	"26,073.68"	"25,880.84"	"25,995.87"	"25,995.87"	"2,623,800"
5-Sep-18	"25,919.84"	"26,011.22"	"25,871.04"	"25,974.99"	"25,974.99"	"2,892,100"
4-Sep-18	"25,916.07"	"25,971.77"	"25,805.95"	"25,952.48"	"25,952.48"	"2,546,000"
31-Aug-18	"25,964.85"	"26,028.83"	"25,879.77"	"25,964.82"	"25,964.82"	"2,734,400"
30-Aug-18	"26,099.01"	"26,104.37"	"25,934.80"	"25,986.92"	"25,986.92"	"2,404,400"
29-Aug-18	"26,082.53"	"26,167.94"	"26,035.30"	"26,124.57"	"26,124.57"	"2,149,600"
28-Aug-18	"26,092.70"	"26,122.24"	"26,037.85"	"26,064.02"	"26,064.02"	"2,114,700"
27-Aug-18	"25,882.71"	"26,067.57"	"25,882.71"	"26,049.64"	"26,049.64"	"2,205,100"
24-Aug-18	"25,688.58"	"25,826.05"	"25,688.58"	"25,790.35"	"25,790.35"	"2,003,300"
23-Aug-18	"25,714.86"	"25,762.56"	"25,608.02"	"25,656.98"	"25,656.98"	"2,132,700"
22-Aug-18	"25,825.06"	"25,836.16"	"25,722.43"	"25,733.60"	"25,733.60"	"2,004,800"
21-Aug-18	"25,786.99"	"25,888.82"	"25,784.90"	"25,822.29"	"25,822.29"	"2,416,200"
20-Aug-18	"25,727.70"	"25,790.17"	"25,716.41"	"25,758.69"	"25,758.69"	"2,485,700"
17-Aug-18	"25,550.80"	"25,728.16"	"25,521.66"	"25,669.32"	"25,669.32"	"2,841,600"
16-Aug-18	"25,294.97"	"25,607.34"	"25,294.97"	"25,558.73"	"25,558.73"	"3,424,300"
15-Aug-18	"25,235.37"	"25,235.37"	"24,965.77"	"25,162.41"	"25,162.41"	"2,958,100"
14-Aug-18	"25,215.69"	"25,339.51"	"25,201.87"	"25,299.92"	"25,299.92"	"2,192,100"
13-Aug-18	"25,327.19"	"25,381.39"	"25,153.93"	"25,187.70"	"25,187.70"	"2,199,900"
10-Aug-18	"25,401.19"	"25,401.19"	"25,222.88"	"25,313.14"	"25,313.14"	"2,344,800"
9-Aug-18	"25,589.79"	"25,613.31"	"25,492.69"	"25,509.23"	"25,509.23"	"2,149,700"
8-Aug-18	"25,615.72"	"25,634.11"	"25,557.48"	"25,583.75"	"25,583.75"	"2,177,700"
7-Aug-18	"25,551.65"	"25,692.72"	"25,551.65"	"25,628.91"	"25,628.91"	"2,399,100"
6-Aug-18	"25,437.43"	"25,540.02"	"25,381.38"	"25,502.18"	"25,502.18"	"2,389,900"
3-Aug-18	"25,360.37"	"25,467.90"	"25,325.17"	"25,462.58"	"25,462.58"	"2,390,200"
2-Aug-18	"25,256.45"	"25,360.48"	"25,120.07"	"25,326.16"	"25,326.16"	"3,077,000"
1-Aug-18	"25,461.63"	"25,488.80"	"25,278.32"	"25,333.82"	"25,333.82"	"3,158,800"
31-Jul-18	"25,345.21"	"25,490.98"	"25,345.21"	"25,415.19"	"25,415.19"	"3,487,000"
30-Jul-18	"25,439.32"	"25,500.16"	"25,287.38"	"25,306.83"	"25,306.83"	"2,968,800"
27-Jul-18	"25,520.52"	"25,580.22"	"25,370.07"	"25,451.06"	"25,451.06"	"3,296,800"
26-Jul-18	"25,468.55"	"25,587.24"	"25,463.16"	"25,527.07"	"25,527.07"	"2,975,300"
25-Jul-18	"25,183.70"	"25,432.87"	"25,113.55"	"25,414.10"	"25,414.10"	"2,736,700"
24-Jul-18	"25,092.43"	"25,286.62"	"25,092.43"	"25,241.94"	"25,241.94"	"2,749,400"
23-Jul-18	"25,036.90"	"25,081.45"	"24,983.33"	"25,044.29"	"25,044.29"	"2,288,200"
20-Jul-18	"25,041.14"	"25,124.10"	"24,986.35"	"25,058.12"	"25,058.12"	"2,740,800"
19-Jul-18	"25,139.15"	"25,154.17"	"25,052.62"	"25,064.50"	"25,064.50"	"2,857,600"
18-Jul-18	"25,133.79"	"25,215.32"	"25,101.12"	"25,199.29"	"25,199.29"	"2,528,700"
17-Jul-18	"25,033.92"	"25,155.39"	"24,989.61"	"25,119.89"	"25,119.89"	"2,504,500"
16-Jul-18	"25,025.58"	"25,072.41"	"24,979.64"	"25,064.36"	"25,064.36"	"2,312,700"
13-Jul-18	"24,926.07"	"25,043.21"	"24,890.06"	"25,019.41"	"25,019.41"	"2,555,200"
12-Jul-18	"24,802.90"	"24,939.97"	"24,802.90"	"24,924.89"	"24,924.89"	"2,331,500"
11-Jul-18	"24,789.48"	"24,815.16"	"24,663.82"	"24,700.45"	"24,700.45"	"2,373,700"
10-Jul-18	"24,806.97"	"24,945.38"	"24,806.97"	"24,919.66"	"24,919.66"	"2,350,400"
9-Jul-18	"24,519.20"	"24,796.52"	"24,518.43"	"24,776.59"	"24,776.59"	"2,405,800"
6-Jul-18	"24,352.47"	"24,520.29"	"24,281.47"	"24,456.48"	"24,456.48"	"2,194,500"
5-Jul-18	"24,285.82"	"24,372.80"	"24,177.44"	"24,356.74"	"24,356.74"	"2,376,700"
3-Jul-18	"24,359.39"	"24,444.88"	"24,150.85"	"24,174.82"	"24,174.82"	"1,609,600"
2-Jul-18	"24,161.53"	"24,319.42"	"24,077.56"	"24,307.18"	"24,307.18"	"2,441,100"
29-Jun-18	"24,323.93"	"24,509.52"	"24,269.71"	"24,271.41"	"24,271.41"	"3,290,700"
28-Jun-18	"24,064.19"	"24,308.16"	"23,997.21"	"24,216.05"	"24,216.05"	"3,050,200"
27-Jun-18	"24,303.11"	"24,569.02"	"24,115.82"	"24,117.59"	"24,117.59"	"3,137,900"
26-Jun-18	"24,281.89"	"24,384.21"	"24,241.22"	"24,283.11"	"24,283.11"	"3,011,300"
25-Jun-18	"24,463.73"	"24,463.73"	"24,084.39"	"24,252.80"	"24,252.80"	"4,391,300"
22-Jun-18	"24,526.97"	"24,663.18"	"24,526.97"	"24,580.89"	"24,580.89"	"4,739,700"
21-Jun-18	"24,639.21"	"24,639.21"	"24,406.63"	"24,461.70"	"24,461.70"	"3,495,700"
20-Jun-18	"24,771.17"	"24,804.76"	"24,628.39"	"24,657.80"	"24,657.80"	"3,595,200"
19-Jun-18	"24,763.59"	"24,763.59"	"24,567.75"	"24,700.21"	"24,700.21"	"3,763,800"
18-Jun-18	"24,944.28"	"25,003.10"	"24,825.77"	"24,987.47"	"24,987.47"	"3,370,700"
15-Jun-18	"25,116.71"	"25,130.82"	"24,894.38"	"25,090.48"	"25,090.48"	"6,593,700"
14-Jun-18	"25,254.65"	"25,332.50"	"25,138.60"	"25,175.31"	"25,175.31"	"3,411,700"
13-Jun-18	"25,328.65"	"25,362.07"	"25,191.42"	"25,201.20"	"25,201.20"	"3,297,000"
12-Jun-18	"25,346.82"	"25,364.37"	"25,247.04"	"25,320.73"	"25,320.73"	"2,657,500"
11-Jun-18	"25,336.67"	"25,402.83"	"25,290.20"	"25,322.31"	"25,322.31"	"2,767,400"
8-Jun-18	"25,209.29"	"25,325.63"	"25,165.70"	"25,316.53"	"25,316.53"	"3,175,100"
7-Jun-18	"25,192.14"	"25,326.09"	"25,164.48"	"25,241.41"	"25,241.41"	"3,576,800"
6-Jun-18	"24,854.14"	"25,146.46"	"24,854.14"	"25,146.39"	"25,146.39"	"3,160,900"
5-Jun-18	"24,820.12"	"24,838.78"	"24,710.82"	"24,799.98"	"24,799.98"	"3,063,400"
4-Jun-18	"24,727.55"	"24,859.37"	"24,722.14"	"24,813.69"	"24,813.69"	"3,404,000"
1-Jun-18	"24,542.09"	"24,673.60"	"24,542.09"	"24,635.21"	"24,635.21"	"3,157,100"
31-May-18	"24,620.79"	"24,620.79"	"24,352.15"	"24,415.84"	"24,415.84"	"4,297,400"
30-May-18	"24,467.83"	"24,714.48"	"24,459.09"	"24,667.78"	"24,667.78"	"3,248,700"
29-May-18	"24,606.59"	"24,635.18"	"24,247.84"	"24,361.45"	"24,361.45"	"3,958,100"
25-May-18	"24,781.29"	"24,824.22"	"24,687.81"	"24,753.09"	"24,753.09"	"2,572,100"
24-May-18	"24,877.36"	"24,877.36"	"24,605.90"	"24,811.76"	"24,811.76"	"3,470,500"
23-May-18	"24,757.71"	"24,889.46"	"24,667.12"	"24,886.81"	"24,886.81"	"3,996,100"
22-May-18	"25,047.55"	"25,064.99"	"24,812.06"	"24,834.41"	"24,834.41"	"2,882,000"
21-May-18	"24,883.06"	"25,086.49"	"24,883.06"	"25,013.29"	"25,013.29"	"3,089,200"
18-May-18	"24,707.72"	"24,774.97"	"24,664.87"	"24,715.09"	"24,715.09"	"2,697,000"
17-May-18	"24,752.40"	"24,839.49"	"24,639.40"	"24,713.98"	"24,713.98"	"3,146,500"
16-May-18	"24,722.32"	"24,801.19"	"24,672.79"	"24,768.93"	"24,768.93"	"2,808,100"
15-May-18	"24,809.55"	"24,809.55"	"24,629.39"	"24,706.41"	"24,706.41"	"3,019,000"
14-May-18	"24,879.37"	"24,994.19"	"24,862.52"	"24,899.41"	"24,899.41"	"2,828,600"
11-May-18	"24,758.64"	"24,868.65"	"24,717.50"	"24,831.17"	"24,831.17"	"2,741,500"
10-May-18	"24,591.66"	"24,794.99"	"24,575.91"	"24,739.53"	"24,739.53"	"3,042,100"
9-May-18	"24,399.18"	"24,586.48"	"24,323.87"	"24,542.54"	"24,542.54"	"3,615,800"
8-May-18	"24,341.35"	"24,412.34"	"24,198.34"	"24,360.21"	"24,360.21"	"3,449,400"
7-May-18	"24,317.66"	"24,479.45"	"24,263.42"	"24,357.32"	"24,357.32"	"3,076,700"
4-May-18	"23,865.22"	"24,333.35"	"23,778.87"	"24,262.51"	"24,262.51"	"3,294,800"
3-May-18	"23,836.23"	"23,996.15"	"23,531.31"	"23,930.15"	"23,930.15"	"3,892,400"
2-May-18	"24,097.63"	"24,185.52"	"23,886.30"	"23,924.98"	"23,924.98"	"3,853,500"
1-May-18	"24,117.29"	"24,117.29"	"23,808.19"	"24,099.05"	"24,099.05"	"3,800,700"
30-Apr-18	"24,410.41"	"24,498.23"	"24,163.08"	"24,163.15"	"24,163.15"	"4,166,500"
27-Apr-18	"24,342.14"	"24,359.38"	"24,194.45"	"24,311.19"	"24,311.19"	"3,928,100"
26-Apr-18	"24,128.72"	"24,402.46"	"24,128.72"	"24,322.34"	"24,322.34"	"3,903,600"
25-Apr-18	"24,070.20"	"24,146.34"	"23,823.08"	"24,083.83"	"24,083.83"	"4,371,000"
24-Apr-18	"24,579.94"	"24,579.94"	"23,828.73"	"24,024.13"	"24,024.13"	"4,681,800"
23-Apr-18	"24,488.07"	"24,536.89"	"24,328.54"	"24,448.69"	"24,448.69"	"3,510,300"
20-Apr-18	"24,657.39"	"24,678.07"	"24,375.04"	"24,462.94"	"24,462.94"	"5,377,700"
19-Apr-18	"24,711.30"	"24,762.48"	"24,557.03"	"24,664.89"	"24,664.89"	"3,811,100"
18-Apr-18	"24,820.85"	"24,832.54"	"24,721.09"	"24,748.07"	"24,748.07"	"3,020,300"
17-Apr-18	"24,681.79"	"24,858.97"	"24,681.79"	"24,786.63"	"24,786.63"	"3,424,100"
